transaction_id,customer_id,amount,currency,merchant,category,timestamp,status,error_code,country,device_type,is_failed
ebdd0e80-06d0-4ddf-81f4-9c1cb94ce1c5,C9659,138.58,EUR,Delta,Shopping,2026-03-12 10:26:06.374476,success,NONE,JP,tablet,False
9cb956fd-81ff-461d-b1a9-8408ad37fbc7,C8432,386.27,GBP,Uber,Groceries,2026-06-29 10:26:06.374480,pending,NONE,FR,web,False
85dc29a4-a260-4381-9c01-618dfc819b63,C7017,43.74,GBP,Delta,Shopping,2026-05-17 10:26:06.374483,failed,E003,US,mobile,True
94b47ba9-4845-4281-8102-51194424b8bb,C5322,422.22,JPY,Apple,Shopping,2025-11-28 10:26:06.374487,pending,NONE,FR,web,False
b0633fe4-e182-4454-a398-973e43133123,C8774,302.66,GBP,Apple,Electronics,2026-05-25 10:26:06.374492,pending,NONE,UK,mobile,False
94a2b0ab-b71f-49a2-88c7-ba59816e87d5,C4545,212.84,JPY,Delta,Utilities,2026-07-30 10:26:06.374496,pending,NONE,CA,mobile,False
5f0e9425-5b7b-41db-ab3e-5bddfc7a677b,C7983,488.45,GBP,Walmart,Travel,2026-02-20 10:26:06.374500,pending,NONE,UK,tablet,False
5eec0fc8-89a7-40e3-a960-afb374364463,C8091,484.29,EUR,Amazon,Dining,2026-02-23 10:26:06.374505,failed,E002,UK,web,True
785438ed-91b7-49d0-95ea-c1304724678c,C7725,294.08,EUR,Target,Electronics,2025-10-26 10:26:06.374509,failed,E001,US,web,True
56f15e04-830d-4fce-bb6d-48ce1cc11025,C4663,126.39,USD,Costco,Electronics,2026-01-02 10:26:06.374513,pending,NONE,FR,web,False
cfee099f-7fed-45b4-b3b1-be4d073b9409,C1907,330.56,EUR,Amazon,Utilities,2026-04-09 10:26:06.374516,success,NONE,US,web,False
9b2ae4ce-e8b2-401d-87e4-18ccaa1d6885,C5496,431.79,USD,Amazon,Shopping,2026-02-20 10:26:06.374520,failed,E001,FR,mobile,True
bc579a61-5056-49db-869d-2d45f9e1d833,C9977,234.77,USD,Amazon,Shopping,2026-08-10 10:26:06.374524,pending,NONE,UK,tablet,False
0103fada-d0d4-48dd-a3cc-c89e4594cf5a,C9258,166.59,USD,Uber,Electronics,2025-09-08 10:26:06.374528,pending,NONE,DE,mobile,False
6fc63530-6c80-496e-9f92-5a77c9872569,C3547,29.35,JPY,Apple,Groceries,2025-11-11 10:26:06.374545,success,NONE,FR,tablet,False
2c6a2008-621e-47dd-a162-5fa791c8d6ea,C2320,236.32,USD,Amazon,Utilities,2026-03-11 10:26:06.374562,pending,NONE,DE,web,False
891b80fc-56ba-4ac6-8285-74047df56ced,C8410,390.83,USD,Amazon,Utilities,2026-07-21 10:26:06.374569,success,NONE,CA,tablet,False
984fb9db-be06-4121-817f-f202e1cb7a56,C2662,469.34,JPY,Costco,Groceries,2025-12-27 10:26:06.374574,failed,E001,UK,mobile,True
017b81b1-c0d0-410f-843f-ee36716ff40b,C2242,49.26,JPY,Delta,Dining,2026-01-21 10:26:06.374579,pending,NONE,DE,mobile,False
c09a4360-7e8b-433c-a67f-4130b291697a,C6418,332.48,JPY,Amazon,Groceries,2026-02-04 10:26:06.374583,pending,NONE,JP,tablet,False
907c6c83-7db2-4176-b5e5-21b76e3d3dcf,C4990,386.53,JPY,Costco,Electronics,2025-11-21 10:26:06.374587,pending,NONE,CA,mobile,False
6ffbfc64-9248-464a-ac83-5cc21e9279c9,C6883,132.22,JPY,Starbucks,Electronics,2026-05-04 10:26:06.374594,pending,NONE,UK,tablet,False
b689cc52-f271-41c1-a2fc-b3aefa272db5,C6438,98.89,EUR,Uber,Shopping,2026-01-13 10:26:06.374599,failed,E002,CA,mobile,True
18c105b2-926d-4d07-a921-ec91265feccd,C9411,242.83,JPY,Walmart,Electronics,2025-10-10 10:26:06.374604,failed,NONE,DE,web,True
84d1f88e-420a-4485-844c-9f2cf6c6d6e3,C8001,77.18,JPY,Starbucks,Electronics,2025-10-14 10:26:06.374608,failed,NONE,JP,web,True
34445abe-1548-4098-98e6-c4c670381ded,C5271,68.45,GBP,Apple,Groceries,2026-03-02 10:26:06.374617,success,NONE,FR,tablet,False
7c057d02-4e5e-4a1b-8155-6bbaa585ce5e,C3867,15.94,JPY,Delta,Utilities,2025-12-25 10:26:06.374638,failed,NONE,US,tablet,True
b3adf96c-9a1f-4f9f-a9a7-5b6c02eb6dc5,C2188,464.31,USD,Uber,Shopping,2026-01-22 10:26:06.374678,success,NONE,CA,web,False
a2ade827-e469-4064-b35e-755364a43365,C7015,340.97,USD,Walmart,Groceries,2026-03-07 10:26:06.374689,failed,E003,US,mobile,True
e0b757e0-b5de-4e32-8f9d-eaad2abf1660,C7403,325.15,GBP,Uber,Travel,2026-05-20 10:26:06.374694,success,NONE,UK,mobile,False
a54fae28-6abb-4201-accf-10bc461e5c74,C3559,467.0,EUR,Walmart,Dining,2025-11-25 10:26:06.374699,success,NONE,US,web,False
a6b84464-7f2c-49df-953d-b38229a6110a,C6973,362.65,EUR,Apple,Travel,2025-09-26 10:26:06.374703,pending,NONE,CA,tablet,False
269aab77-aac7-4780-879c-e1a9cb3d6159,C2702,53.46,GBP,Starbucks,Utilities,2025-11-08 10:26:06.374707,success,NONE,FR,mobile,False
9e150b2e-6a52-41df-8133-879361904bfc,C7983,236.91,GBP,Amazon,Travel,2026-01-28 10:26:06.374712,failed,NONE,US,tablet,True
a031a1db-409b-4a7d-8dee-77198275c7bd,C1245,122.25,EUR,Amazon,Shopping,2026-04-27 10:26:06.374716,success,NONE,UK,tablet,False
d52e016f-c193-4b43-a75d-4836d31b9e55,C5977,92.93,JPY,Amazon,Utilities,2026-02-28 10:26:06.374720,success,NONE,US,tablet,False
d9d858a0-8596-457d-91e8-179ca53c8d3b,C9060,57.24,EUR,Apple,Shopping,2025-12-25 10:26:06.374724,pending,NONE,JP,mobile,False
52acd9a9-caec-491c-86c8-5f5a2b63ab8b,C3134,362.9,EUR,Starbucks,Travel,2026-01-23 10:26:06.374728,failed,E002,JP,web,True
59aaac20-1607-4063-92e1-c01bf8d1e39f,C9129,114.2,GBP,Walmart,Electronics,2026-04-07 10:26:06.374732,success,NONE,DE,tablet,False
0a7f9c42-e0a7-42b4-8092-19606fe00609,C7202,33.55,GBP,Target,Groceries,2025-10-26 10:26:06.374736,failed,E003,JP,web,True
e4232c47-b363-4372-aefa-275074929f49,C2910,460.78,USD,Target,Electronics,2026-01-11 10:26:06.374740,pending,NONE,JP,web,False
de1a36e9-7d41-4f55-a588-07fd624affb7,C5147,400.96,JPY,Uber,Electronics,2025-12-09 10:26:06.374744,failed,E003,FR,web,True
79139d4f-2061-440a-b195-fbc6a8c9d9e7,C8768,474.48,EUR,Amazon,Dining,2025-11-14 10:26:06.374748,pending,NONE,US,web,False
a93a8479-7ee4-4ab5-b469-0457e7a70d63,C5201,31.26,GBP,Uber,Dining,2026-07-31 10:26:06.374752,failed,E002,JP,tablet,True
259f33a9-b989-4575-b7dc-1c4b29214c99,C9929,383.14,JPY,Starbucks,Utilities,2025-10-30 10:26:06.374758,success,NONE,DE,tablet,False
ca298907-b86d-4960-85b0-5588fb1345e6,C8917,22.17,USD,Amazon,Electronics,2026-08-15 10:26:06.374762,pending,NONE,DE,mobile,False
f8ac7a60-9fca-454a-98ea-d34330e58aa1,C5064,176.9,USD,Delta,Shopping,2025-09-07 10:26:06.374766,success,NONE,UK,mobile,False
65468b5d-9ee1-4c90-ae22-ec4493c1546b,C3685,63.45,GBP,Apple,Groceries,2025-11-08 10:26:06.374770,failed,NONE,US,tablet,True
80039410-80f4-4cb8-a0c4-b094d3ec2835,C9517,263.18,USD,Walmart,Utilities,2025-12-13 10:26:06.374774,success,NONE,UK,tablet,False
3c355329-7733-4ca4-9c71-00f18eb4723e,C9559,147.59,GBP,Costco,Shopping,2026-04-15 10:26:06.374778,pending,NONE,UK,web,False
782ff458-c090-4102-bfca-1bba49d4d770,C9508,149.08,EUR,Costco,Travel,2026-07-14 10:26:06.374782,failed,E003,FR,web,True
22ab4c99-595a-48d5-98d0-ccfec3adcc73,C8972,385.39,EUR,Amazon,Dining,2025-10-26 10:26:06.374785,failed,E001,FR,web,True
b5bfdff7-a48e-4582-99b1-7a182316baff,C5004,29.79,USD,Delta,Utilities,2025-11-18 10:26:06.374789,failed,E001,CA,web,True
47657141-1fe6-4991-94cd-dfdfae52b1fa,C4582,28.56,EUR,Apple,Travel,2025-12-01 10:26:06.374793,failed,E002,FR,tablet,True
01d270f4-a6a8-46b2-8082-d3370f923123,C2421,393.34,JPY,Amazon,Utilities,2026-08-31 10:26:06.374797,failed,E002,CA,web,True
f1e3c147-1585-479f-a2c2-1a339ff8b9d6,C3923,482.34,JPY,Starbucks,Electronics,2026-01-16 10:26:06.374803,pending,NONE,DE,web,False
e708479f-bf8a-4041-8803-643d1762e94e,C3354,36.41,EUR,Target,Electronics,2026-08-15 10:26:06.374808,pending,NONE,JP,tablet,False
7963903b-0fdf-4532-aeb0-fe6551780544,C8523,72.09,JPY,Delta,Dining,2025-10-05 10:26:06.374812,failed,E001,DE,mobile,True
390b5dee-84f7-4e2b-81a3-d9c6f076d686,C9165,121.86,GBP,Amazon,Utilities,2025-10-18 10:26:06.374816,pending,NONE,CA,web,False
fdd9259f-75f6-402a-b167-217c6d23eb1e,C6963,429.49,JPY,Apple,Travel,2026-07-27 10:26:06.374820,success,NONE,US,tablet,False
9b0c759a-e888-4a38-97e5-3b215ab74111,C2263,452.88,JPY,Delta,Dining,2026-05-11 10:26:06.374824,pending,NONE,FR,web,False
0204eaad-b125-476a-a821-1e44a7cea2c5,C3503,112.91,EUR,Target,Shopping,2026-08-05 10:26:06.374828,failed,E001,DE,web,True
c13d2f82-ceea-4089-a45a-2b576ebdf1d4,C1884,353.14,EUR,Amazon,Groceries,2025-09-20 10:26:06.374832,pending,NONE,UK,tablet,False
7c23bf50-481f-4eb8-bf14-b6a7a5feb820,C9123,237.96,EUR,Costco,Travel,2025-11-27 10:26:06.374836,pending,NONE,DE,mobile,False
05c7f420-280f-49eb-b109-485ce93101cb,C6236,167.19,GBP,Walmart,Utilities,2026-05-31 10:26:06.374840,pending,NONE,JP,mobile,False
b1ff1e7a-7977-4c88-bdac-85731d3fcfb4,C4336,180.38,GBP,Starbucks,Utilities,2026-07-01 10:26:06.374844,success,NONE,FR,tablet,False
aad970d0-94a4-4171-9c1d-e2e53363e9cf,C6138,9.0,JPY,Starbucks,Dining,2025-10-26 10:26:06.374848,failed,NONE,DE,tablet,True
8ff5c0a7-7a8b-4f15-9e1e-a9af499f487f,C7401,339.29,JPY,Amazon,Travel,2026-09-02 10:26:06.374851,success,NONE,DE,mobile,False
cf3d6c25-0591-4c0f-8a42-7ac41aa9f641,C7509,11.7,USD,Target,Utilities,2026-06-28 10:26:06.374855,success,NONE,JP,tablet,False
397f5e7f-0160-4b68-afde-027b06e37c24,C4692,485.67,GBP,Costco,Shopping,2026-08-28 10:26:06.374859,success,NONE,FR,web,False
60b5302b-eecd-4def-8dd8-e1eeb591cd35,C4829,228.45,GBP,Uber,Dining,2025-09-18 10:26:06.374863,success,NONE,DE,mobile,False
d5d519c7-a891-4ab9-8cd6-09ea56df6620,C2670,202.31,GBP,Delta,Dining,2026-05-28 10:26:06.374867,pending,NONE,UK,mobile,False
8e38bfa6-8084-416e-8be0-1043b5808055,C3987,135.3,USD,Delta,Travel,2026-05-23 10:26:06.374870,pending,NONE,JP,mobile,False
38c61e4b-e319-4cfe-8d8f-b142a9cea569,C5025,10.97,USD,Starbucks,Dining,2026-01-16 10:26:06.374874,failed,E002,UK,tablet,True
7efcec29-4373-4b3d-b72d-4db6ee4a859f,C9923,257.96,EUR,Starbucks,Utilities,2026-01-11 10:26:06.374878,failed,NONE,FR,tablet,True
1826e619-bdb7-411b-b78a-b2e7d4179575,C2101,5.55,JPY,Costco,Dining,2026-07-28 10:26:06.374882,failed,NONE,JP,web,True
a978c60d-02d7-49e1-8baf-ebc9fafbc888,C8485,322.54,GBP,Starbucks,Shopping,2025-09-12 10:26:06.374886,success,NONE,FR,tablet,False
5f1584e4-0409-4469-8429-e0a02fd75190,C8482,73.73,JPY,Starbucks,Electronics,2025-12-15 10:26:06.374890,success,NONE,JP,mobile,False
98254b52-d9a3-4748-b940-37c84ebc88cf,C4754,70.9,GBP,Amazon,Shopping,2026-05-06 10:26:06.374893,success,NONE,UK,mobile,False
53f4654f-7066-475f-af73-708862bf44e2,C8228,19.08,JPY,Walmart,Utilities,2026-04-29 10:26:06.374897,pending,NONE,CA,mobile,False
e8cc6df7-d179-48ad-ae19-7b98d0662266,C7851,211.65,GBP,Uber,Dining,2025-10-12 10:26:06.374901,failed,E002,CA,mobile,True
7aad7df9-ee65-4c80-b34f-6cea721ba8c7,C1582,297.72,JPY,Amazon,Groceries,2025-12-13 10:26:06.374905,failed,E003,CA,mobile,True
a4be7142-cd07-4eb8-b839-6cb69fdfb264,C4088,221.48,EUR,Amazon,Dining,2026-03-04 10:26:06.374909,success,NONE,JP,web,False
737cafb4-6e8e-416c-a5d4-4f63412e076d,C7789,27.01,USD,Target,Electronics,2026-08-13 10:26:06.374913,success,NONE,CA,tablet,False
35f4fd95-0809-491c-aef9-6edaac96e49e,C5087,104.23,EUR,Walmart,Utilities,2026-01-16 10:26:06.374918,pending,NONE,CA,tablet,False
a3ffe955-a885-437f-b911-6eb2d5647d3d,C7471,58.88,GBP,Target,Electronics,2026-01-29 10:26:06.374922,failed,NONE,US,mobile,True
43cef00b-1354-49a5-b87b-ccf8d662ccb1,C1304,16.66,EUR,Walmart,Utilities,2026-08-09 10:26:06.374925,pending,NONE,US,tablet,False
1ac0c872-ab3f-496b-985d-aa5907eaf021,C6736,97.72,USD,Uber,Electronics,2026-07-06 10:26:06.374929,success,NONE,UK,tablet,False
8448e2e4-2887-490e-b161-63f217bef265,C9321,236.66,GBP,Uber,Electronics,2026-08-21 10:26:06.374933,success,NONE,US,web,False
a587bd18-471b-4d66-b3ce-ba05c0ff661a,C3860,15.03,GBP,Target,Shopping,2026-01-20 10:26:06.374937,failed,E001,JP,tablet,True
9997925b-5013-4542-af58-f1f7d98353d8,C9296,83.66,USD,Target,Electronics,2025-11-19 10:26:06.374941,success,NONE,UK,tablet,False
20908dff-500f-477e-a4d4-20008df89b01,C2846,38.98,JPY,Starbucks,Shopping,2026-02-28 10:26:06.374945,failed,E002,US,mobile,True
0abe096a-45cb-4aad-bf59-2d2bf05d2c08,C3993,50.35,JPY,Apple,Utilities,2026-01-03 10:26:06.374948,pending,NONE,CA,tablet,False
8af79b71-8dda-494b-8b71-03ab8ea2c14c,C3776,132.62,JPY,Delta,Travel,2026-02-27 10:26:06.374952,success,NONE,DE,web,False
c6b0dd7e-f505-449c-8fe2-4f2c0e29b912,C6629,400.85,GBP,Target,Electronics,2026-05-01 10:26:06.374956,failed,E003,JP,web,True
b460ecb2-5055-4e81-825d-da286eec8246,C4407,255.3,EUR,Apple,Groceries,2026-07-15 10:26:06.374960,success,NONE,CA,mobile,False
a6657c1c-0455-4339-b64d-b3f4e67910ac,C6449,212.4,USD,Apple,Groceries,2026-08-29 10:26:06.374963,pending,NONE,DE,tablet,False
348c92ea-fb89-4577-9569-b25b4090c6b2,C7180,423.73,JPY,Delta,Travel,2026-01-25 10:26:06.374967,success,NONE,FR,mobile,False
8d39498c-50de-4d43-b26c-549ff7740696,C2226,112.5,JPY,Costco,Dining,2026-06-08 10:26:06.374971,failed,NONE,US,web,True
6c8307d3-9cd5-4fd3-b98f-a2e35c91ae79,C7701,375.62,GBP,Apple,Utilities,2026-04-01 10:26:06.374974,failed,NONE,US,web,True
2f094d3b-c9d0-4984-b29d-3380e6c96c25,C3596,131.17,EUR,Amazon,Groceries,2026-03-13 10:26:06.374978,success,NONE,UK,web,False
2731cf8a-4f8e-40aa-8edf-aaae3d72378c,C9117,12.24,GBP,Target,Travel,2025-12-20 10:26:06.374982,success,NONE,US,tablet,False
ab87d342-57cc-4961-b024-203e2bd9d05d,C3732,465.28,JPY,Uber,Shopping,2025-12-13 10:26:06.374986,success,NONE,JP,mobile,False
ea401388-ec84-4fab-967e-cda90584fd61,C5889,494.37,JPY,Target,Utilities,2025-10-25 10:26:06.374990,failed,E001,US,tablet,True
fb461bf7-6841-454b-8d7c-cdcb3b37e5c4,C1010,261.64,JPY,Walmart,Shopping,2026-03-12 10:26:06.374994,pending,NONE,FR,tablet,False
e0ff1110-c299-497b-8542-0a0dc968ec7c,C9178,74.3,EUR,Starbucks,Electronics,2025-09-07 10:26:06.374997,failed,E003,UK,mobile,True
26250dd3-0250-4ed2-92ed-af3eae1990eb,C1159,250.23,USD,Starbucks,Dining,2026-03-09 10:26:06.375001,pending,NONE,DE,web,False
cbb4fc8e-7305-423c-9224-9b21dafb2e37,C7209,310.98,EUR,Walmart,Groceries,2026-08-09 10:26:06.375005,success,NONE,US,web,False
51a794c8-8d8f-45d8-80bd-e8b88b707bcb,C1807,379.09,EUR,Target,Utilities,2025-11-27 10:26:06.375008,success,NONE,DE,tablet,False
e440f6b4-614f-40c3-b8e7-bf3c1680b30e,C6116,236.97,USD,Costco,Groceries,2026-05-02 10:26:06.375012,failed,E002,CA,tablet,True
591f3a54-dd9b-4cc4-8647-4bbe3a98e5b0,C4196,370.05,JPY,Costco,Dining,2025-10-20 10:26:06.375016,success,NONE,CA,web,False
dc510b91-7f30-453a-ada5-fcb340f606db,C8436,88.37,GBP,Delta,Electronics,2025-11-05 10:26:06.375020,failed,E003,CA,tablet,True
01ae0898-743d-4771-8e91-fd4baeffdece,C6338,248.58,GBP,Costco,Travel,2026-06-13 10:26:06.375023,success,NONE,FR,mobile,False
6e0ca722-e4f7-4893-a7cc-f2ecf5e7bfb4,C9875,41.81,JPY,Starbucks,Electronics,2026-04-20 10:26:06.375027,pending,NONE,JP,tablet,False
6ff08d4a-6d6c-4370-9002-2b3cd0d54242,C1451,48.79,EUR,Walmart,Travel,2026-08-28 10:26:06.375031,success,NONE,CA,mobile,False
e0c54eaf-a603-4b99-a8d0-b6d38aa149bb,C4699,458.35,EUR,Uber,Dining,2025-10-21 10:26:06.375035,success,NONE,DE,tablet,False
e6d0e474-14c3-4ed8-b098-9760792cce74,C4502,360.36,EUR,Delta,Shopping,2025-10-02 10:26:06.375038,failed,NONE,UK,mobile,True
8dfd454b-5360-46e8-bb73-5364488931e8,C5114,276.79,USD,Amazon,Utilities,2026-08-27 10:26:06.375042,success,NONE,DE,mobile,False
44f1b53b-6241-4233-beac-de7c0abe2f81,C9327,326.71,USD,Uber,Utilities,2026-04-03 10:26:06.375046,failed,E002,DE,mobile,True
b277ac9f-ed3b-4250-b0a2-42fc11f4ddec,C2528,488.46,GBP,Walmart,Dining,2026-02-04 10:26:06.375050,failed,NONE,CA,tablet,True
5ec2ecac-3a2f-47ec-b94d-bc3a3032c66d,C1331,213.27,USD,Target,Electronics,2026-01-01 10:26:06.375053,success,NONE,CA,mobile,False
e2e8958c-8b56-4a09-8916-434464d04ad7,C6146,41.62,EUR,Starbucks,Groceries,2025-12-05 10:26:06.375057,success,NONE,US,tablet,False
d1a11c1c-cf22-493c-b1b9-d8e9d60cdfb6,C4979,76.39,EUR,Uber,Electronics,2026-02-24 10:26:06.375061,pending,NONE,UK,web,False
91311630-a788-440c-a04f-6daed00c6fce,C3027,451.39,JPY,Uber,Groceries,2026-04-05 10:26:06.375066,success,NONE,DE,mobile,False
f40c28ad-9b0e-4a5b-badd-380eb7b0ce0d,C6714,396.73,EUR,Starbucks,Utilities,2025-10-22 10:26:06.375071,success,NONE,CA,web,False
ae13aceb-df31-4b96-927c-9a606c23c2a4,C2966,189.81,JPY,Delta,Shopping,2026-08-19 10:26:06.375075,success,NONE,CA,mobile,False
73ad1a16-e9f6-401b-a0c5-c490bb24eb3b,C9764,107.9,JPY,Starbucks,Shopping,2026-07-02 10:26:06.375079,success,NONE,CA,web,False
aaeee7b8-5f83-4625-807f-0d3e4623cbc7,C9070,183.76,USD,Costco,Utilities,2026-04-02 10:26:06.375082,failed,E001,CA,web,True
3592f2a7-6790-4ec6-a460-cad3636385d9,C9134,80.08,GBP,Costco,Electronics,2026-03-04 10:26:06.375086,success,NONE,DE,tablet,False
f813a65e-ed0b-49e2-a0a8-28a472d663f9,C3552,274.42,JPY,Starbucks,Travel,2026-04-27 10:26:06.375090,success,NONE,JP,tablet,False
e9d22ab5-0680-4b73-a62c-03ee8a1c24f5,C8622,5.06,USD,Amazon,Groceries,2026-05-27 10:26:06.375094,failed,E002,UK,mobile,True
c67325bc-1512-4b2c-9e91-bcfc282c5267,C4300,379.65,EUR,Delta,Travel,2025-11-26 10:26:06.375097,success,NONE,CA,mobile,False
83ef80c5-0758-49e3-9bd2-69987bbf022a,C3303,233.42,GBP,Amazon,Groceries,2026-09-02 10:26:06.375101,success,NONE,JP,web,False
82a1fbc1-d8d3-412d-9840-6045cc4b2e62,C7303,303.58,JPY,Amazon,Electronics,2025-10-04 10:26:06.375105,pending,NONE,US,mobile,False
fe891866-866c-4a0d-bf21-0474a51ba1b7,C9916,360.22,EUR,Uber,Shopping,2026-07-31 10:26:06.375109,failed,E001,US,web,True
3cf13443-1e25-4354-b3b1-6fc47d3cad0f,C6961,35.4,EUR,Uber,Utilities,2025-09-16 10:26:06.375113,pending,NONE,DE,mobile,False
28443f14-7d3f-4a54-97af-96e7c2218630,C5704,51.6,JPY,Delta,Travel,2025-10-11 10:26:06.375116,failed,E003,FR,mobile,True
bdd21b04-4bfe-4385-a536-6fbcb0a7e8ef,C9632,136.71,JPY,Uber,Shopping,2025-10-15 10:26:06.375120,pending,NONE,US,mobile,False
5225869c-ad3e-4839-8ebf-5a6c80a2b929,C8076,266.86,EUR,Target,Dining,2025-12-24 10:26:06.375124,pending,NONE,FR,tablet,False
d53ab4ef-d7db-48c6-8e76-b330e9d3d1f4,C8999,97.15,USD,Starbucks,Groceries,2026-08-31 10:26:06.375128,pending,NONE,DE,web,False
48833064-bf76-470a-ad71-d1bf05199ca8,C2209,192.29,GBP,Costco,Dining,2025-11-04 10:26:06.375131,pending,NONE,JP,web,False
226da001-8c16-4337-956f-4059471f188d,C2699,393.68,USD,Apple,Groceries,2025-10-22 10:26:06.375135,failed,E001,JP,web,True
0d70fbc2-a837-42fe-aaf2-2fb06ef51ad6,C5307,460.01,USD,Uber,Dining,2026-07-14 10:26:06.375139,success,NONE,FR,web,False
d498c16c-3680-4c54-8968-fa816ad54409,C8158,141.71,GBP,Delta,Electronics,2025-12-23 10:26:06.375143,success,NONE,US,mobile,False
a4dc25e1-a945-4dfc-8bf6-18cac9c222cf,C3897,431.29,JPY,Walmart,Groceries,2025-11-28 10:26:06.375146,success,NONE,FR,tablet,False
82db9400-b414-4685-a306-d73bc924e5a4,C1510,270.92,EUR,Target,Dining,2025-09-19 10:26:06.375150,failed,NONE,UK,web,True
775e80cb-81da-4bdb-9a6c-47e4af8225b4,C4254,361.4,USD,Walmart,Travel,2026-02-17 10:26:06.375154,failed,NONE,CA,tablet,True
98fbfda0-02da-4aec-8c1d-454c2ff04a28,C2233,298.36,JPY,Amazon,Electronics,2026-02-16 10:26:06.375158,pending,NONE,UK,tablet,False
a9814ae9-7d68-4680-8b06-064ac3baef44,C5506,370.85,EUR,Amazon,Shopping,2025-11-23 10:26:06.375161,pending,NONE,US,web,False
62acf76a-242d-423c-bd3e-5cafbd38ff05,C1649,424.33,EUR,Delta,Travel,2026-05-17 10:26:06.375165,pending,NONE,FR,mobile,False
7bc483e2-e234-48b6-aa7f-3d1d828e5ae8,C4541,116.02,GBP,Delta,Utilities,2025-10-23 10:26:06.375169,pending,NONE,FR,web,False
7080f328-b3b6-4921-bd94-08b51a949600,C2023,219.63,EUR,Delta,Shopping,2025-09-12 10:26:06.375173,success,NONE,CA,web,False
42fb0698-af43-455c-9505-d34ac01473de,C2796,181.93,JPY,Costco,Utilities,2026-06-11 10:26:06.375176,success,NONE,FR,web,False
bc58b3d7-b1b4-404b-9cac-819e1f8ff648,C6165,219.95,EUR,Walmart,Travel,2026-02-28 10:26:06.375180,failed,E001,DE,web,True
637c058a-75ee-4564-92f4-e3cbb8921540,C2651,255.54,EUR,Costco,Electronics,2026-08-06 10:26:06.375184,success,NONE,UK,web,False
22cdcd79-eb41-401b-9052-ef653c7ad9f2,C8748,115.34,GBP,Delta,Dining,2026-02-03 10:26:06.375188,failed,E003,FR,mobile,True
835a5436-6f80-4bc3-a5ce-f6a64d62a499,C5565,316.05,USD,Amazon,Shopping,2025-09-05 10:26:06.375191,pending,NONE,FR,mobile,False
a2d66355-7ee7-4ffe-824d-5ace2ab615b0,C3743,83.32,GBP,Costco,Groceries,2025-10-22 10:26:06.375195,failed,E003,FR,web,True
330211c1-969a-4ca0-9fd2-9be9d6bcd4ba,C5570,251.52,USD,Delta,Electronics,2026-07-17 10:26:06.375199,failed,E003,FR,tablet,True
4bbb292f-f41a-4533-a5b5-45da23f5d1e5,C9415,47.31,GBP,Amazon,Utilities,2026-06-21 10:26:06.375203,pending,NONE,CA,tablet,False
dd067274-a814-4f47-b095-33f598c8a825,C4147,350.53,USD,Amazon,Groceries,2026-05-07 10:26:06.375207,failed,E002,US,tablet,True
2856c7dc-429d-4795-bd61-67122dceb195,C4192,122.47,USD,Apple,Utilities,2026-08-15 10:26:06.375210,success,NONE,FR,mobile,False
32d23635-042c-46d4-b13c-a9094dcc9d78,C4509,443.77,USD,Walmart,Groceries,2026-04-17 10:26:06.375214,success,NONE,FR,mobile,False
f4889833-0975-4ae0-8fa5-4dba7f7273a7,C2634,346.35,EUR,Delta,Dining,2026-05-03 10:26:06.375218,failed,NONE,FR,web,True
3b93da3e-947f-4271-adf8-b97cf21239e1,C7826,386.55,GBP,Uber,Utilities,2026-03-27 10:26:06.375223,pending,NONE,CA,mobile,False
72cf0023-2bae-476e-be15-95843d3f9b66,C8826,344.81,EUR,Apple,Travel,2026-03-26 10:26:06.375227,failed,NONE,CA,tablet,True
f6e4b96d-8ca5-4aba-9088-0ecca4c571c0,C9726,58.49,GBP,Walmart,Utilities,2025-11-27 10:26:06.375231,success,NONE,CA,web,False
a36f32e9-e39f-4908-957e-ac85869f8886,C8038,449.72,JPY,Uber,Travel,2026-03-09 10:26:06.375235,pending,NONE,JP,tablet,False
3b2b05c4-0879-4c83-b2c7-7291daabcb08,C6290,395.91,EUR,Amazon,Utilities,2025-10-07 10:26:06.375238,failed,NONE,FR,web,True
8d99fb5b-d7c8-4fd4-8cc0-ecc039d7f482,C2821,329.05,EUR,Apple,Shopping,2026-07-26 10:26:06.375242,failed,E002,FR,tablet,True
61c221a6-aeb7-4f87-a1cf-69b4cc179a62,C8444,385.22,USD,Target,Utilities,2026-07-28 10:26:06.375246,failed,E003,FR,mobile,True
905224bc-74d5-4466-9773-227390601493,C4992,32.97,USD,Delta,Shopping,2026-02-16 10:26:06.375250,success,NONE,CA,web,False
7cd5b4a8-b90e-41e0-b8d1-04c309bb5680,C5874,251.66,USD,Starbucks,Shopping,2025-12-02 10:26:06.375254,success,NONE,US,tablet,False
e50c4e90-7be5-442b-93f3-f637fc605659,C5780,100.75,EUR,Amazon,Shopping,2026-03-07 10:26:06.375258,failed,NONE,US,web,True
0b0569e5-47be-469a-a6c9-8940f204e1c1,C1126,45.43,EUR,Walmart,Groceries,2026-08-26 10:26:06.375261,pending,NONE,JP,web,False
3c367f34-94a3-4e34-83b9-2f7cf0a11e44,C3225,277.92,EUR,Amazon,Groceries,2026-04-28 10:26:06.375265,success,NONE,US,tablet,False
3b70aeb8-384d-4c13-99d0-b0ce837c7ff0,C7171,420.14,EUR,Uber,Dining,2026-08-14 10:26:06.375269,failed,NONE,FR,tablet,True
